time,generation solar
2015-02-12 14:00:00,2540
2015-02-12 15:00:00,1715
2015-02-12 16:00:00,500
2015-02-12 17:00:00,97
2015-02-12 18:00:00,54
2015-02-12 19:00:00,54
2015-02-12 20:00:00,44
2015-02-12 21:00:00,42
2015-02-12 22:00:00,41
2015-02-12 23:00:00,74
2015-02-13 00:00:00,70
2015-02-13 01:00:00,70
2015-02-13 02:00:00,70
2015-02-13 03:00:00,70
2015-02-13 04:00:00,70
2015-02-13 05:00:00,77
2015-02-13 06:00:00,72
2015-02-13 07:00:00,155
2015-02-13 08:00:00,940
2015-02-13 09:00:00,1906
2015-02-13 10:00:00,2861
2015-02-13 11:00:00,3583
2015-02-13 12:00:00,3783
2015-02-13 13:00:00,3431
2015-02-13 14:00:00,3012
2015-02-13 15:00:00,2520
2015-02-13 16:00:00,1867
2015-02-13 17:00:00,737
2015-02-13 18:00:00,235
2015-02-13 19:00:00,153
2015-02-13 20:00:00,71
2015-02-13 21:00:00,49
2015-02-13 22:00:00,49
2015-02-13 23:00:00,49
2015-02-14 00:00:00,40
2015-02-14 01:00:00,39
2015-02-14 02:00:00,39
2015-02-14 03:00:00,39
2015-02-14 04:00:00,39
2015-02-14 05:00:00,39
2015-02-14 06:00:00,42
2015-02-14 07:00:00,94
2015-02-14 08:00:00,380
2015-02-14 09:00:00,718
2015-02-14 10:00:00,1084
2015-02-14 11:00:00,1335
2015-02-14 12:00:00,1475
2015-02-14 13:00:00,1400
2015-02-14 14:00:00,1242
2015-02-14 15:00:00,924
2015-02-14 16:00:00,439
2015-02-14 17:00:00,140
2015-02-14 18:00:00,59
2015-02-14 19:00:00,54
2015-02-14 20:00:00,53
2015-02-14 21:00:00,43
2015-02-14 22:00:00,42
2015-02-14 23:00:00,42
2015-02-15 00:00:00,42
2015-02-15 01:00:00,44
2015-02-15 02:00:00,41
2015-02-15 03:00:00,39
2015-02-15 04:00:00,32
2015-02-15 05:00:00,32
2015-02-15 06:00:00,36
2015-02-15 07:00:00,82
2015-02-15 08:00:00,464
2015-02-15 09:00:00,1033
2015-02-15 10:00:00,1399
2015-02-15 11:00:00,1639
2015-02-15 12:00:00,1650
2015-02-15 13:00:00,1582
2015-02-15 14:00:00,1463
2015-02-15 15:00:00,1352
2015-02-15 16:00:00,1104
2015-02-15 17:00:00,456
2015-02-15 18:00:00,95
2015-02-15 19:00:00,46
2015-02-15 20:00:00,31
2015-02-15 21:00:00,31
2015-02-15 22:00:00,31
2015-02-15 23:00:00,31
2015-02-16 00:00:00,30
2015-02-16 01:00:00,30
2015-02-16 02:00:00,30
2015-02-16 03:00:00,30
2015-02-16 04:00:00,30
2015-02-16 05:00:00,33
2015-02-16 06:00:00,39
2015-02-16 07:00:00,175
2015-02-16 08:00:00,812
2015-02-16 09:00:00,1409
2015-02-16 10:00:00,1899
2015-02-16 11:00:00,2058
2015-02-16 12:00:00,1956
2015-02-16 13:00:00,1721
2015-02-16 14:00:00,1467
2015-02-16 15:00:00,1170
2015-02-16 16:00:00,804
2015-02-16 17:00:00,314
2015-02-16 18:00:00,88
2015-02-16 19:00:00,52
2015-02-16 20:00:00,40
2015-02-16 21:00:00,41
2015-02-16 22:00:00,42
2015-02-16 23:00:00,32
2015-02-17 00:00:00,32
2015-02-17 01:00:00,32
2015-02-17 02:00:00,32
2015-02-17 03:00:00,32
2015-02-17 04:00:00,32
2015-02-17 05:00:00,32
2015-02-17 06:00:00,36
2015-02-17 07:00:00,69
2015-02-17 08:00:00,443
2015-02-17 09:00:00,1035
2015-02-17 10:00:00,1608
2015-02-17 11:00:00,1916
2015-02-17 12:00:00,2159
2015-02-17 13:00:00,2100
2015-02-17 14:00:00,1666
2015-02-17 15:00:00,1182
2015-02-17 16:00:00,734
2015-02-17 17:00:00,343
2015-02-17 18:00:00,134
2015-02-17 19:00:00,77
2015-02-17 20:00:00,71
2015-02-17 21:00:00,71
2015-02-17 22:00:00,71
2015-02-17 23:00:00,71
2015-02-18 00:00:00,70
2015-02-18 01:00:00,70
2015-02-18 02:00:00,70
2015-02-18 03:00:00,68
2015-02-18 04:00:00,69
2015-02-18 05:00:00,79
2015-02-18 06:00:00,75
2015-02-18 07:00:00,208
2015-02-18 08:00:00,1107
2015-02-18 09:00:00,2415
2015-02-18 10:00:00,3391
2015-02-18 11:00:00,3603
2015-02-18 12:00:00,3660
2015-02-18 13:00:00,3437
2015-02-18 14:00:00,3146
2015-02-18 15:00:00,2692
2015-02-18 16:00:00,1919
2015-02-18 17:00:00,868
2015-02-18 18:00:00,384
2015-02-18 19:00:00,302
2015-02-18 20:00:00,252
2015-02-18 21:00:00,190
2015-02-18 22:00:00,123
2015-02-18 23:00:00,45
2015-02-19 00:00:00,44
2015-02-19 01:00:00,44
2015-02-19 02:00:00,45
2015-02-19 03:00:00,44
2015-02-19 04:00:00,46
2015-02-19 05:00:00,53
2015-02-19 06:00:00,69
2015-02-19 07:00:00,320
2015-02-19 08:00:00,1497
2015-02-19 09:00:00,3060
2015-02-19 10:00:00,4123
2015-02-19 11:00:00,4265
2015-02-19 12:00:00,4277
2015-02-19 13:00:00,4260
2015-02-19 14:00:00,4055
2015-02-19 15:00:00,3635
2015-02-19 16:00:00,2730
2015-02-19 17:00:00,1135
2015-02-19 18:00:00,456
2015-02-19 19:00:00,338
2015-02-19 20:00:00,275
2015-02-19 21:00:00,200
2015-02-19 22:00:00,88
2015-02-19 23:00:00,43
2015-02-20 00:00:00,43
2015-02-20 01:00:00,43
2015-02-20 02:00:00,43
2015-02-20 03:00:00,44
2015-02-20 04:00:00,43
2015-02-20 05:00:00,44
2015-02-20 06:00:00,61
2015-02-20 07:00:00,284
2015-02-20 08:00:00,1111
2015-02-20 09:00:00,1955
2015-02-20 10:00:00,2750
2015-02-20 11:00:00,3090
2015-02-20 12:00:00,3243
2015-02-20 13:00:00,3039
2015-02-20 14:00:00,2621
2015-02-20 15:00:00,2318
2015-02-20 16:00:00,1643
2015-02-20 17:00:00,570
2015-02-20 18:00:00,201
2015-02-20 19:00:00,139
2015-02-20 20:00:00,99
2015-02-20 21:00:00,98
2015-02-20 22:00:00,99
2015-02-20 23:00:00,96
2015-02-21 00:00:00,75
2015-02-21 01:00:00,69
2015-02-21 02:00:00,70
2015-02-21 03:00:00,64
2015-02-21 04:00:00,46
2015-02-21 05:00:00,46
2015-02-21 06:00:00,64
2015-02-21 07:00:00,128
2015-02-21 08:00:00,513
2015-02-21 09:00:00,936
2015-02-21 10:00:00,1418
2015-02-21 11:00:00,1800
2015-02-21 12:00:00,2232
2015-02-21 13:00:00,2617
2015-02-21 14:00:00,2932
2015-02-21 15:00:00,2836
2015-02-21 16:00:00,2362
2015-02-21 17:00:00,1110
2015-02-21 18:00:00,419
2015-02-21 19:00:00,331
2015-02-21 20:00:00,233
2015-02-21 21:00:00,136
2015-02-21 22:00:00,63
2015-02-21 23:00:00,61
2015-02-22 00:00:00,61
2015-02-22 01:00:00,61
2015-02-22 02:00:00,61
2015-02-22 03:00:00,60
2015-02-22 04:00:00,66
2015-02-22 05:00:00,62
2015-02-22 06:00:00,79
2015-02-22 07:00:00,395
2015-02-22 08:00:00,1610
2015-02-22 09:00:00,3150
2015-02-22 10:00:00,3564
2015-02-22 11:00:00,4039
2015-02-22 12:00:00,4562
2015-02-22 13:00:00,4610
2015-02-22 14:00:00,3657
2015-02-22 15:00:00,2884
2015-02-22 16:00:00,2057
2015-02-22 17:00:00,1060
2015-02-22 18:00:00,598
2015-02-22 19:00:00,524
2015-02-22 20:00:00,499
2015-02-22 21:00:00,498
2015-02-22 22:00:00,431
2015-02-22 23:00:00,235
2015-02-23 00:00:00,138
2015-02-23 01:00:00,86
2015-02-23 02:00:00,86
2015-02-23 03:00:00,62
2015-02-23 04:00:00,56
2015-02-23 05:00:00,53
2015-02-23 06:00:00,41
2015-02-23 07:00:00,259
2015-02-23 08:00:00,805
2015-02-23 09:00:00,1269
2015-02-23 10:00:00,1540
2015-02-23 11:00:00,1705
2015-02-23 12:00:00,1675
2015-02-23 13:00:00,1705
2015-02-23 14:00:00,1526
2015-02-23 15:00:00,1408
2015-02-23 16:00:00,857
2015-02-23 17:00:00,195
2015-02-23 18:00:00,53
2015-02-23 19:00:00,55
2015-02-23 20:00:00,51
2015-02-23 21:00:00,50
2015-02-23 22:00:00,35
2015-02-23 23:00:00,21
2015-02-24 00:00:00,21
2015-02-24 01:00:00,21
2015-02-24 02:00:00,21
2015-02-24 03:00:00,21
2015-02-24 04:00:00,21
2015-02-24 05:00:00,21
2015-02-24 06:00:00,23
2015-02-24 07:00:00,461
2015-02-24 08:00:00,1727
2015-02-24 09:00:00,2935
2015-02-24 10:00:00,4119
2015-02-24 11:00:00,4557
2015-02-24 12:00:00,4480
2015-02-24 13:00:00,4166
2015-02-24 14:00:00,3729
2015-02-24 15:00:00,3086
2015-02-24 16:00:00,2315
2015-02-24 17:00:00,1021
2015-02-24 18:00:00,455
2015-02-24 19:00:00,353
2015-02-24 20:00:00,306
2015-02-24 21:00:00,210
2015-02-24 22:00:00,145
2015-02-24 23:00:00,84
2015-02-25 00:00:00,75
2015-02-25 01:00:00,47
2015-02-25 02:00:00,43
2015-02-25 03:00:00,43
2015-02-25 04:00:00,42
2015-02-25 05:00:00,42
2015-02-25 06:00:00,45
2015-02-25 07:00:00,294
2015-02-25 08:00:00,1395
2015-02-25 09:00:00,2973
2015-02-25 10:00:00,4086
2015-02-25 11:00:00,4256
2015-02-25 12:00:00,4046
2015-02-25 13:00:00,3741
2015-02-25 14:00:00,3294
2015-02-25 15:00:00,3030
2015-02-25 16:00:00,2483
2015-02-25 17:00:00,1310
2015-02-25 18:00:00,590
2015-02-25 19:00:00,463
2015-02-25 20:00:00,379
2015-02-25 21:00:00,225
2015-02-25 22:00:00,146
2015-02-25 23:00:00,74
2015-02-26 00:00:00,43
2015-02-26 01:00:00,44
2015-02-26 02:00:00,44
2015-02-26 03:00:00,43
2015-02-26 04:00:00,47
2015-02-26 05:00:00,44
2015-02-26 06:00:00,47
2015-02-26 07:00:00,384
2015-02-26 08:00:00,1270
2015-02-26 09:00:00,2348
2015-02-26 10:00:00,3188
2015-02-26 11:00:00,3500
2015-02-26 12:00:00,3550
2015-02-26 13:00:00,3283
2015-02-26 14:00:00,2950
2015-02-26 15:00:00,2432
2015-02-26 16:00:00,1708
2015-02-26 17:00:00,728
2015-02-26 18:00:00,208
2015-02-26 19:00:00,136
2015-02-26 20:00:00,111
2015-02-26 21:00:00,84
2015-02-26 22:00:00,65
2015-02-26 23:00:00,41
2015-02-27 00:00:00,41
2015-02-27 01:00:00,40
2015-02-27 02:00:00,37
2015-02-27 03:00:00,31
2015-02-27 04:00:00,39
2015-02-27 05:00:00,47
2015-02-27 06:00:00,45
2015-02-27 07:00:00,444
2015-02-27 08:00:00,1440
2015-02-27 09:00:00,2721
2015-02-27 10:00:00,3892
2015-02-27 11:00:00,4318
2015-02-27 12:00:00,4466
2015-02-27 13:00:00,4613
2015-02-27 14:00:00,4527
2015-02-27 15:00:00,4192
2015-02-27 16:00:00,3372
2015-02-27 17:00:00,1546
2015-02-27 18:00:00,612
2015-02-27 19:00:00,473
2015-02-27 20:00:00,435
2015-02-27 21:00:00,316
2015-02-27 22:00:00,162
2015-02-27 23:00:00,101
2015-02-28 00:00:00,67
2015-02-28 01:00:00,53
2015-02-28 02:00:00,53
2015-02-28 03:00:00,39
2015-02-28 04:00:00,28
2015-02-28 05:00:00,28
2015-02-28 06:00:00,33
2015-02-28 07:00:00,499
2015-02-28 08:00:00,1649
2015-02-28 09:00:00,2984
2015-02-28 10:00:00,3745
2015-02-28 11:00:00,3816
2015-02-28 12:00:00,3816
2015-02-28 13:00:00,3604
2015-02-28 14:00:00,3128
2015-02-28 15:00:00,2643
2015-02-28 16:00:00,1618
2015-02-28 17:00:00,661
2015-02-28 18:00:00,216
2015-02-28 19:00:00,104
2015-02-28 20:00:00,77
2015-02-28 21:00:00,73
2015-02-28 22:00:00,71
2015-02-28 23:00:00,62
2015-03-01 00:00:00,62
2015-03-01 01:00:00,62
2015-03-01 02:00:00,62
2015-03-01 03:00:00,60
2015-03-01 04:00:00,60
2015-03-01 05:00:00,60
2015-03-01 06:00:00,61
2015-03-01 07:00:00,85
2015-03-01 08:00:00,810
2015-03-01 09:00:00,2101
2015-03-01 10:00:00,3247
2015-03-01 11:00:00,3903
2015-03-01 12:00:00,3942
2015-03-01 13:00:00,3884
2015-03-01 14:00:00,3752
2015-03-01 15:00:00,3051
2015-03-01 16:00:00,1476
2015-03-01 17:00:00,402
2015-03-01 18:00:00,121
2015-03-01 19:00:00,91
2015-03-01 20:00:00,68
2015-03-01 21:00:00,68
2015-03-01 22:00:00,68
2015-03-01 23:00:00,42
2015-03-02 00:00:00,41
2015-03-02 01:00:00,41
2015-03-02 02:00:00,41
2015-03-02 03:00:00,41
2015-03-02 04:00:00,41
2015-03-02 05:00:00,40
2015-03-02 06:00:00,41
2015-03-02 07:00:00,77
2015-03-02 08:00:00,591
2015-03-02 09:00:00,1210
2015-03-02 10:00:00,1553
2015-03-02 11:00:00,1734
2015-03-02 12:00:00,1726
2015-03-02 13:00:00,1834
2015-03-02 14:00:00,1495
2015-03-02 15:00:00,1081
2015-03-02 16:00:00,465
2015-03-02 17:00:00,109
2015-03-02 18:00:00,72
2015-03-02 19:00:00,64
2015-03-02 20:00:00,48
2015-03-02 21:00:00,44
2015-03-02 22:00:00,44
2015-03-02 23:00:00,102
2015-03-03 00:00:00,93
2015-03-03 01:00:00,66
2015-03-03 02:00:00,59
2015-03-03 03:00:00,60
2015-03-03 04:00:00,60
2015-03-03 05:00:00,59
2015-03-03 06:00:00,64
2015-03-03 07:00:00,430
2015-03-03 08:00:00,1308
2015-03-03 09:00:00,2122
2015-03-03 10:00:00,2906
2015-03-03 11:00:00,3334
2015-03-03 12:00:00,3650
2015-03-03 13:00:00,3894
2015-03-03 14:00:00,3849
2015-03-03 15:00:00,3490
2015-03-03 16:00:00,2728
2015-03-03 17:00:00,1306
2015-03-03 18:00:00,503
2015-03-03 19:00:00,294
2015-03-03 20:00:00,199
2015-03-03 21:00:00,149
2015-03-03 22:00:00,113
2015-03-03 23:00:00,676
2015-03-04 00:00:00,673
2015-03-04 01:00:00,462
2015-03-04 02:00:00,325
2015-03-04 03:00:00,247
2015-03-04 04:00:00,125
2015-03-04 05:00:00,70
2015-03-04 06:00:00,71
2015-03-04 07:00:00,347
2015-03-04 08:00:00,1312
2015-03-04 09:00:00,2566
2015-03-04 10:00:00,3719
2015-03-04 11:00:00,4437
2015-03-04 12:00:00,4703
2015-03-04 13:00:00,4730
2015-03-04 14:00:00,4567
2015-03-04 15:00:00,4202
2015-03-04 16:00:00,3365
2015-03-04 17:00:00,2474
2015-03-04 18:00:00,1408
2015-03-04 19:00:00,637
2015-03-04 20:00:00,343
2015-03-04 21:00:00,286
2015-03-04 22:00:00,230
2015-03-04 23:00:00,578
2015-03-05 00:00:00,455
2015-03-05 01:00:00,367
2015-03-05 02:00:00,329
2015-03-05 03:00:00,286
2015-03-05 04:00:00,186
2015-03-05 05:00:00,120
2015-03-05 06:00:00,83
2015-03-05 07:00:00,401
2015-03-05 08:00:00,1059
2015-03-05 09:00:00,1689
2015-03-05 10:00:00,2068
2015-03-05 11:00:00,2174
2015-03-05 12:00:00,2287
2015-03-05 13:00:00,2289
2015-03-05 14:00:00,2224
2015-03-05 15:00:00,1841
2015-03-05 16:00:00,1396
2015-03-05 17:00:00,885
2015-03-05 18:00:00,372
2015-03-05 19:00:00,84
2015-03-05 20:00:00,34
2015-03-05 21:00:00,32
2015-03-05 22:00:00,31
2015-03-05 23:00:00,774
2015-03-06 00:00:00,735
2015-03-06 01:00:00,726
2015-03-06 02:00:00,728
2015-03-06 03:00:00,725
2015-03-06 04:00:00,679
2015-03-06 05:00:00,476
2015-03-06 06:00:00,454
2015-03-06 07:00:00,1119
2015-03-06 08:00:00,2893
2015-03-06 09:00:00,4087
2015-03-06 10:00:00,4613
2015-03-06 11:00:00,5125
2015-03-06 12:00:00,5316
2015-03-06 13:00:00,5272
2015-03-06 14:00:00,5066
2015-03-06 15:00:00,4704
2015-03-06 16:00:00,4268
2015-03-06 17:00:00,3565
2015-03-06 18:00:00,2881
2015-03-06 19:00:00,1822
2015-03-06 20:00:00,1011
2015-03-06 21:00:00,814
2015-03-06 22:00:00,788
2015-03-06 23:00:00,669
2015-03-07 00:00:00,615
2015-03-07 01:00:00,526
2015-03-07 02:00:00,509
2015-03-07 03:00:00,500
2015-03-07 04:00:00,492
2015-03-07 05:00:00,407
2015-03-07 06:00:00,433
2015-03-07 07:00:00,1030
2015-03-07 08:00:00,2521
2015-03-07 09:00:00,3856
2015-03-07 10:00:00,4567
2015-03-07 11:00:00,5040
2015-03-07 12:00:00,5198
2015-03-07 13:00:00,5261
2015-03-07 14:00:00,5178
2015-03-07 15:00:00,4983
2015-03-07 16:00:00,4623
2015-03-07 17:00:00,3966
2015-03-07 18:00:00,3050
2015-03-07 19:00:00,1982
2015-03-07 20:00:00,1007
2015-03-07 21:00:00,715
2015-03-07 22:00:00,682
2015-03-07 23:00:00,614
2015-03-08 00:00:00,553
2015-03-08 01:00:00,551
2015-03-08 02:00:00,532
2015-03-08 03:00:00,474
2015-03-08 04:00:00,447
2015-03-08 05:00:00,249
2015-03-08 06:00:00,213
2015-03-08 07:00:00,610
2015-03-08 08:00:00,1282
2015-03-08 09:00:00,1981
2015-03-08 10:00:00,2908
2015-03-08 11:00:00,3627
2015-03-08 12:00:00,3778
2015-03-08 13:00:00,3721
2015-03-08 14:00:00,3646
2015-03-08 15:00:00,3264
2015-03-08 16:00:00,3154
2015-03-08 17:00:00,2892
2015-03-08 18:00:00,2205
2015-03-08 19:00:00,1269
2015-03-08 20:00:00,534
2015-03-08 21:00:00,309
2015-03-08 22:00:00,221
2015-03-08 23:00:00,375
2015-03-09 00:00:00,243
2015-03-09 01:00:00,173
2015-03-09 02:00:00,123
2015-03-09 03:00:00,103
2015-03-09 04:00:00,103
2015-03-09 05:00:00,83
2015-03-09 06:00:00,74
2015-03-09 07:00:00,268
2015-03-09 08:00:00,1013
2015-03-09 09:00:00,2112
2015-03-09 10:00:00,3075
2015-03-09 11:00:00,3666
2015-03-09 12:00:00,3944
2015-03-09 13:00:00,4290
2015-03-09 14:00:00,4379
2015-03-09 15:00:00,4061
2015-03-09 16:00:00,3548
2015-03-09 17:00:00,2750
2015-03-09 18:00:00,1719
2015-03-09 19:00:00,777
2015-03-09 20:00:00,416
2015-03-09 21:00:00,360
2015-03-09 22:00:00,254
2015-03-09 23:00:00,134
2015-03-10 00:00:00,91
2015-03-10 01:00:00,51
2015-03-10 02:00:00,45
2015-03-10 03:00:00,45
2015-03-10 04:00:00,42
2015-03-10 05:00:00,39
2015-03-10 06:00:00,41
2015-03-10 07:00:00,95
2015-03-10 08:00:00,466
2015-03-10 09:00:00,903
2015-03-10 10:00:00,1263
2015-03-10 11:00:00,1709
2015-03-10 12:00:00,2282
2015-03-10 13:00:00,2425
2015-03-10 14:00:00,2253
2015-03-10 15:00:00,1829
2015-03-10 16:00:00,1253
2015-03-10 17:00:00,661
2015-03-10 18:00:00,120
2015-03-10 19:00:00,46
2015-03-10 20:00:00,38
2015-03-10 21:00:00,37
2015-03-10 22:00:00,37
2015-03-10 23:00:00,21
2015-03-11 00:00:00,21
2015-03-11 01:00:00,21
2015-03-11 02:00:00,21
2015-03-11 03:00:00,21
2015-03-11 04:00:00,21
2015-03-11 05:00:00,20
2015-03-11 06:00:00,32
2015-03-11 07:00:00,182
2015-03-11 08:00:00,607
2015-03-11 09:00:00,1003
2015-03-11 10:00:00,1306
2015-03-11 11:00:00,1531
2015-03-11 12:00:00,1584
2015-03-11 13:00:00,1438
2015-03-11 14:00:00,1219
2015-03-11 15:00:00,992
2015-03-11 16:00:00,328
2015-03-11 17:00:00,50
2015-03-11 18:00:00,34
2015-03-11 19:00:00,30
2015-03-11 20:00:00,21
2015-03-11 21:00:00,21
2015-03-11 22:00:00,21
2015-03-11 23:00:00,32
2015-03-12 00:00:00,32
2015-03-12 01:00:00,31
2015-03-12 02:00:00,29
2015-03-12 03:00:00,29
2015-03-12 04:00:00,29
2015-03-12 05:00:00,29
2015-03-12 06:00:00,33
2015-03-12 07:00:00,117
2015-03-12 08:00:00,1034
2015-03-12 09:00:00,2187
2015-03-12 10:00:00,3142
2015-03-12 11:00:00,3511
2015-03-12 12:00:00,3552
2015-03-12 13:00:00,3443
2015-03-12 14:00:00,3145
2015-03-12 15:00:00,2308
2015-03-12 16:00:00,918
2015-03-12 17:00:00,186
2015-03-12 18:00:00,67
2015-03-12 19:00:00,59
2015-03-12 20:00:00,57
2015-03-12 21:00:00,55
2015-03-12 22:00:00,55
2015-03-12 23:00:00,347
2015-03-13 00:00:00,192
2015-03-13 01:00:00,110
2015-03-13 02:00:00,56
2015-03-13 03:00:00,53
2015-03-13 04:00:00,58
2015-03-13 05:00:00,58
2015-03-13 06:00:00,78
2015-03-13 07:00:00,560
2015-03-13 08:00:00,1518
2015-03-13 09:00:00,2700
2015-03-13 10:00:00,3612
2015-03-13 11:00:00,4345
2015-03-13 12:00:00,4646
2015-03-13 13:00:00,4751
2015-03-13 14:00:00,4687
2015-03-13 15:00:00,4209
2015-03-13 16:00:00,3308
2015-03-13 17:00:00,1748
2015-03-13 18:00:00,669
2015-03-13 19:00:00,466
2015-03-13 20:00:00,333
2015-03-13 21:00:00,182
2015-03-13 22:00:00,98
2015-03-13 23:00:00,53
2015-03-14 00:00:00,48
2015-03-14 01:00:00,29
2015-03-14 02:00:00,28
2015-03-14 03:00:00,28
2015-03-14 04:00:00,28
2015-03-14 05:00:00,30
2015-03-14 06:00:00,57
2015-03-14 07:00:00,614
2015-03-14 08:00:00,1670
2015-03-14 09:00:00,3022
2015-03-14 10:00:00,4128
2015-03-14 11:00:00,4582
2015-03-14 12:00:00,4807
2015-03-14 13:00:00,4920
2015-03-14 14:00:00,4953
2015-03-14 15:00:00,4459
2015-03-14 16:00:00,3726
2015-03-14 17:00:00,2237
2015-03-14 18:00:00,904
2015-03-14 19:00:00,636
2015-03-14 20:00:00,574
2015-03-14 21:00:00,520
2015-03-14 22:00:00,445
2015-03-14 23:00:00,412
2015-03-15 00:00:00,379
2015-03-15 01:00:00,206
2015-03-15 02:00:00,95
2015-03-15 03:00:00,40
2015-03-15 04:00:00,39
2015-03-15 05:00:00,39
2015-03-15 06:00:00,91
2015-03-15 07:00:00,849
2015-03-15 08:00:00,2572
2015-03-15 09:00:00,4272
2015-03-15 10:00:00,4791
2015-03-15 11:00:00,4782
2015-03-15 12:00:00,4622
2015-03-15 13:00:00,4477
2015-03-15 14:00:00,4100
2015-03-15 15:00:00,3589
2015-03-15 16:00:00,2986
2015-03-15 17:00:00,1886
2015-03-15 18:00:00,884
2015-03-15 19:00:00,618
2015-03-15 20:00:00,462
2015-03-15 21:00:00,442
2015-03-15 22:00:00,440
2015-03-15 23:00:00,431
2015-03-16 00:00:00,410
2015-03-16 01:00:00,249
2015-03-16 02:00:00,155
2015-03-16 03:00:00,68
2015-03-16 04:00:00,48
2015-03-16 05:00:00,51
2015-03-16 06:00:00,95
2015-03-16 07:00:00,862
2015-03-16 08:00:00,2423
2015-03-16 09:00:00,3991
2015-03-16 10:00:00,4526
2015-03-16 11:00:00,4902
2015-03-16 12:00:00,5125
2015-03-16 13:00:00,5074
2015-03-16 14:00:00,4816
2015-03-16 15:00:00,4381
2015-03-16 16:00:00,3587
2015-03-16 17:00:00,2135
2015-03-16 18:00:00,882
2015-03-16 19:00:00,601
2015-03-16 20:00:00,516
2015-03-16 21:00:00,509
2015-03-16 22:00:00,460
2015-03-16 23:00:00,425
2015-03-17 00:00:00,340
2015-03-17 01:00:00,197
2015-03-17 02:00:00,96
2015-03-17 03:00:00,50
2015-03-17 04:00:00,28
2015-03-17 05:00:00,23
2015-03-17 06:00:00,77
2015-03-17 07:00:00,613
2015-03-17 08:00:00,1325
2015-03-17 09:00:00,1997
2015-03-17 10:00:00,2326
2015-03-17 11:00:00,2325
2015-03-17 12:00:00,2269
2015-03-17 13:00:00,1990
2015-03-17 14:00:00,1588
2015-03-17 15:00:00,1114
2015-03-17 16:00:00,681
2015-03-17 17:00:00,230
2015-03-17 18:00:00,66
2015-03-17 19:00:00,54
2015-03-17 20:00:00,35
2015-03-17 21:00:00,34
2015-03-17 22:00:00,34
2015-03-17 23:00:00,34
2015-03-18 00:00:00,34
2015-03-18 01:00:00,35
2015-03-18 02:00:00,35
2015-03-18 03:00:00,35
2015-03-18 04:00:00,35
2015-03-18 05:00:00,36
2015-03-18 06:00:00,55
2015-03-18 07:00:00,189
2015-03-18 08:00:00,445
2015-03-18 09:00:00,652
2015-03-18 10:00:00,829
2015-03-18 11:00:00,903
2015-03-18 12:00:00,921
2015-03-18 13:00:00,920
2015-03-18 14:00:00,882
2015-03-18 15:00:00,756
2015-03-18 16:00:00,556
2015-03-18 17:00:00,387
2015-03-18 18:00:00,154
2015-03-18 19:00:00,58
2015-03-18 20:00:00,44
2015-03-18 21:00:00,45
2015-03-18 22:00:00,44
2015-03-18 23:00:00,34
2015-03-19 00:00:00,33
2015-03-19 01:00:00,33
2015-03-19 02:00:00,31
2015-03-19 03:00:00,30
2015-03-19 04:00:00,30
2015-03-19 05:00:00,34
2015-03-19 06:00:00,59
2015-03-19 07:00:00,337
2015-03-19 08:00:00,745
2015-03-19 09:00:00,1129
2015-03-19 10:00:00,1500
2015-03-19 11:00:00,1695
2015-03-19 12:00:00,1541
2015-03-19 13:00:00,1370
2015-03-19 14:00:00,1115
2015-03-19 15:00:00,755
2015-03-19 16:00:00,449
2015-03-19 17:00:00,173
2015-03-19 18:00:00,75
2015-03-19 19:00:00,75
2015-03-19 20:00:00,65
2015-03-19 21:00:00,58
2015-03-19 22:00:00,57
2015-03-19 23:00:00,48
2015-03-20 00:00:00,47
2015-03-20 01:00:00,29
2015-03-20 02:00:00,26
2015-03-20 03:00:00,26
2015-03-20 04:00:00,29
2015-03-20 05:00:00,41
2015-03-20 06:00:00,61
2015-03-20 07:00:00,305
2015-03-20 08:00:00,498
2015-03-20 09:00:00,566
2015-03-20 10:00:00,1194
2015-03-20 11:00:00,1329
2015-03-20 12:00:00,1271
2015-03-20 13:00:00,1121
2015-03-20 14:00:00,992
2015-03-20 15:00:00,642
2015-03-20 16:00:00,366
2015-03-20 17:00:00,128
2015-03-20 18:00:00,55
2015-03-20 19:00:00,54
2015-03-20 20:00:00,42
2015-03-20 21:00:00,39
2015-03-20 22:00:00,39
2015-03-20 23:00:00,43
2015-03-21 00:00:00,39
2015-03-21 01:00:00,39
2015-03-21 02:00:00,39
2015-03-21 03:00:00,48
2015-03-21 04:00:00,47
2015-03-21 05:00:00,44
2015-03-21 06:00:00,65
2015-03-21 07:00:00,269
2015-03-21 08:00:00,617
2015-03-21 09:00:00,953
2015-03-21 10:00:00,1212
2015-03-21 11:00:00,1367
2015-03-21 12:00:00,1265
2015-03-21 13:00:00,1171
2015-03-21 14:00:00,1044
