Time,British
7232,1.452064
7233,1.454757
7234,1.439201
7235,1.446299
7236,1.439885
7237,1.429797
7238,1.425588
7239,1.425588
7240,1.427144
7241,1.416631
7242,1.416631
7243,1.41844
7244,1.430615
7245,1.426544
7246,1.426544
7247,1.424806
7248,1.433897
7249,1.427348
7250,1.43575
7251,1.417635
7252,1.424501
7253,1.424501
7254,1.436101
7255,1.439346
7256,1.457853
7257,1.457938
7258,1.446288
7259,1.450148
7260,1.450148
7261,1.441203
7262,1.450747
7263,1.447387
7264,1.4454
7265,1.446132
7266,1.450705
7267,1.450705
7268,1.444252
7269,1.429184
7270,1.431844
7271,1.432203
7272,1.433692
7273,1.440652
7274,1.440652
7275,1.414627
7276,1.405383
7277,1.394797
7278,1.3947
7279,1.386578
7280,1.387203
7281,1.387203
7282,1.392157
7283,1.393922
7284,1.405057
7285,1.41616
7286,1.423589
7287,1.423396
7288,1.423396
7289,1.423548
7290,1.420697
7291,1.422677
7292,1.430001
7293,1.44321
7294,1.438445
7295,1.438445
7296,1.432049
7297,1.415028
7298,1.409245
7299,1.448551
7300,1.448121
7301,1.448153
7302,1.448153
7303,1.437401
7304,1.421
7305,1.409245
7306,1.414827
7307,1.412659
7308,1.415458
7309,1.415458
7310,1.4237
7311,1.436678
7312,1.438849
7313,1.439263
7314,1.422273
7315,1.4229
7316,1.422647
7317,1.428571
7318,1.414827
7319,1.413428
7320,1.405877
7321,1.411632
7322,1.412659
7323,1.412659
7324,1.423356
7325,1.425344
7326,1.420596
7327,1.41623
7328,1.421201
7329,1.420202
7330,1.420202
7331,1.4285
7332,1.439367
7333,1.437815
7334,1.433045
7335,1.439678
7336,1.4406
7337,1.4406
7338,1.449748
7339,1.458396
7340,1.455699
7341,1.461646
7342,1.459801
7343,1.46155
7344,1.46155
7345,1.467998
7346,1.456876
7347,1.449485
7348,1.447597
7349,1.443501
7350,1.442991
7351,1.442991
7352,1.439253
7353,1.443408
7354,1.446236
7355,1.444356
7356,1.436905
7357,1.435925
7358,1.435925
7359,1.439802
7360,1.446602
7361,1.462887
7362,1.463143
7363,1.45218
7364,1.450032
7365,1.456452
7366,1.448845
7367,1.461732
7368,1.470415
7369,1.465438
7370,1.462758
7371,1.461913
7372,1.462544
7373,1.463486
7374,1.449433
7375,1.441774
7376,1.443428
7377,1.452992
7378,1.451547
7379,1.451547
7380,1.444836
7381,1.454948
7382,1.451337
7383,1.446341
7384,1.426544
7385,1.426198
7386,1.426198
7387,1.420959
7388,1.41226
7389,1.415719
7390,1.420596
7391,1.433384
7392,1.435802
7393,1.43575
7394,1.466544
7395,1.467233
7396,1.464686
7397,1.482701
7398,1.37193
7399,1.368045
7400,1.368045
7401,1.317592
7402,1.332765
7403,1.343616
7404,1.32318
7405,1.32633
7406,1.326357
7407,1.326357
7408,1.329416
7409,1.304351
7410,1.291381
7411,1.289898
7412,1.294373
7413,1.29475
7414,1.29475
7415,1.297597
7416,1.32611
7417,1.31572
7418,1.33053
7419,1.319131
7420,1.319044
7421,1.319044
7422,1.326357
7423,1.310298
7424,1.316716
7425,1.319192
7426,1.311003
7427,1.311329
7428,1.311329
7429,1.314147
7430,1.315037
7431,1.313396
7432,1.315703
7433,1.322655
7434,1.322953
7435,1.322953
7436,1.319583
7437,1.333814
7438,1.332436
7439,1.310839
7440,1.308678
7441,1.307096
7442,1.307096
7443,1.303025
7444,1.300103
7445,1.300483
7446,1.295295
7447,1.291047
7448,1.291873
7449,1.291873
7450,1.28817
7451,1.303781
7452,1.300898
7453,1.31406
7454,1.30736
7455,1.307677
7456,1.307002
7457,1.31337
7458,1.319557
7459,1.31765
7460,1.317436
7461,1.315097
7462,1.313301
7463,1.313845
7464,1.310616
7465,1.308216
7466,1.31337
7467,1.329699
7468,1.329655
7469,1.329442
7470,1.329398
7471,1.331026
7472,1.343544
7473,1.3328
7474,1.330672
7475,1.325908
7476,1.3267
7477,1.331203
7478,1.318131
7479,1.320481
7480,1.322751
7481,1.322401
7482,1.302592
7483,1.300001
7484,1.3005
7485,1.302932
7486,1.297353
7487,1.299545
7488,1.309415
7489,1.29584
7490,1.296899
7491,1.296899
7492,1.296344
7493,1.301914
7494,1.300728
7495,1.296176
7496,1.297859
7497,1.297901
7498,1.296294
7499,1.284192
7500,1.272678
7501,1.27486
7502,1.264542
7503,1.243936
7504,1.243495
7505,1.235788
7506,1.211534
7507,1.223541
7508,1.22549
7509,1.221299
7510,1.218851
7511,1.218999
7512,1.219401
7513,1.229559
7514,1.227295
7515,1.226392
7516,1.223391
7517,1.224597
7518,1.224597
7519,1.220398
7520,1.219512
7521,1.222793
7522,1.217137
7523,1.215658
7524,1.219096
7525,1.2192
7526,1.220703
7527,1.222793
7528,1.231967
7529,1.245245
7530,1.252348
7531,1.251831
7532,1.251799
7533,1.239926
7534,1.237011
7535,1.246417
7536,1.251564
7537,1.259763
7538,1.260152
7539,1.260152
7540,1.246572
7541,1.242545
7542,1.244787
7543,1.245175
7544,1.232742
7545,1.234446
7546,1.234499
7547,1.246362
7548,1.243163
7549,1.243626
7550,1.24502
7551,1.245601
7552,1.247653
7553,1.2477
7554,1.240849
7555,1.249531
7556,1.248751
7557,1.25897
7558,1.268231
7559,1.27331
7560,1.273301
7561,1.27081
7562,1.271375
7563,1.260923
7564,1.256755
7565,1.257703
7566,1.257743
7567,1.257498
7568,1.267042
7569,1.268553
7570,1.271456
7571,1.23839
7572,1.247194
7573,1.249001
7574,1.249001
7575,1.242236
7576,1.235025
7577,1.23533
7578,1.229559
7579,1.22519
7580,1.2278
7581,1.2278
7582,1.228501
7583,1.226001
7584,1.222195
7585,1.223459
7586,1.234111
7587,1.233905
7588,1.233905
