Time,Australia
7202,0.721553
7203,0.718856
7204,0.718856
7205,0.724638
7206,0.717412
7207,0.720513
7208,0.710581
7209,0.719865
7210,0.717283
7211,0.717283
7212,0.717077
7213,0.722961
7214,0.72197
7215,0.727088
7216,0.727061
7217,0.7282
7218,0.7282
7219,0.726111
7220,0.729235
7221,0.728412
7222,0.728306
7223,0.728491
7224,0.728491
7225,0.728491
7226,0.716281
7227,0.714847
7228,0.706964
7229,0.702001
7230,0.697301
7231,0.695241
7232,0.695241
7233,0.698617
7234,0.69735
7235,0.699692
7236,0.69701
7237,0.687096
7238,0.687498
7239,0.687498
7240,0.687002
7241,0.692689
7242,0.685895
7243,0.699154
7244,0.700992
7245,0.702494
7246,0.702494
7247,0.697156
7248,0.70055
7249,0.707539
7250,0.708316
7251,0.706714
7252,0.708416
7253,0.708416
7254,0.70824
7255,0.705617
7256,0.713267
7257,0.722256
7258,0.708567
7259,0.707214
7260,0.707214
7261,0.709522
7262,0.708215
7263,0.707814
7264,0.709019
7265,0.709925
7266,0.710631
7267,0.710328
7268,0.714235
7269,0.70995
7270,0.716949
7271,0.713827
7272,0.712251
7273,0.715103
7274,0.715103
7275,0.724165
7276,0.720877
7277,0.717901
7278,0.719891
7279,0.713216
7280,0.712149
7281,0.712149
7282,0.714796
7283,0.717257
7284,0.726903
7285,0.73616
7286,0.742942
7287,0.743771
7288,0.743771
7289,0.746491
7290,0.744158
7291,0.752021
7292,0.744158
7293,0.757662
7294,0.758035
7295,0.758035
7296,0.751061
7297,0.745295
7298,0.743246
7299,0.764088
7300,0.761064
7301,0.760398
7302,0.760398
7303,0.758323
7304,0.761789
7305,0.753381
7306,0.751908
7307,0.751287
7308,0.750835
7309,0.750835
7310,0.754006
7311,0.761296
7312,0.766372
7313,0.767489
7314,0.768079
7315,0.767843
7316,0.767077
7317,0.762166
7318,0.752078
7319,0.759878
7320,0.750779
7321,0.755059
7322,0.755715
7323,0.755715
7324,0.760023
7325,0.766812
7326,0.764848
7327,0.770594
7328,0.771873
7329,0.771337
7330,0.771337
7331,0.774863
7332,0.781097
7333,0.781494
7334,0.774084
7335,0.770564
7336,0.771129
7337,0.771129
7338,0.771647
7339,0.774383
7340,0.75985
7341,0.764672
7342,0.759446
7343,0.760485
7344,0.760485
7345,0.766313
7346,0.750244
7347,0.745684
7348,0.746408
7349,0.736187
7350,0.73673
7351,0.73673
7352,0.731154
7353,0.735159
7354,0.73929
7355,0.732064
7356,0.727511
7357,0.730007
7358,0.730007
7359,0.728863
7360,0.733756
7361,0.729661
7362,0.722308
7363,0.722596
7364,0.722517
7365,0.723406
7366,0.722204
7367,0.71736
7368,0.719632
7369,0.721605
7370,0.718649
7371,0.719399
7372,0.718494
7373,0.718597
7374,0.723301
7375,0.725242
7376,0.722596
7377,0.734997
7378,0.7259
7379,0.7259
7380,0.736648
7381,0.744796
7382,0.746798
7383,0.743743
7384,0.737463
7385,0.740001
7386,0.740001
7387,0.739044
7388,0.736052
7389,0.741098
7390,0.736079
7391,0.739508
7392,0.739618
7393,0.739618
7394,0.745657
7395,0.746519
7396,0.749288
7397,0.759648
7398,0.748744
7399,0.748867
7400,0.748867
7401,0.733434
7402,0.736269
7403,0.742501
7404,0.743246
7405,0.748699
7406,0.749991
7407,0.749991
7408,0.753949
7409,0.745935
7410,0.749738
7411,0.747943
7412,0.755829
7413,0.756974
7414,0.756974
7415,0.753211
7416,0.764263
7417,0.761557
7418,0.763621
7419,0.75959
7420,0.757892
7421,0.757892
7422,0.759532
7423,0.750441
7424,0.747999
7425,0.748722
7426,0.745573
7427,0.746547
7428,0.746547
7429,0.746854
7430,0.751343
7431,0.746519
7432,0.75092
7433,0.759532
7434,0.759676
7435,0.759676
7436,0.756573
7437,0.760427
7438,0.758697
7439,0.76298
7440,0.76205
7441,0.761963
7442,0.761963
7443,0.765726
7444,0.766842
7445,0.77232
7446,0.770564
7447,0.764994
7448,0.764643
7449,0.764643
7450,0.768197
7451,0.770475
7452,0.76298
7453,0.768403
7454,0.761644
7455,0.762515
7456,0.762602
7457,0.762457
7458,0.763184
7459,0.761025
7460,0.76118
7461,0.758956
7462,0.762515
7463,0.756287
7464,0.757834
7465,0.750554
7466,0.751597
7467,0.75566
7468,0.756344
7469,0.756974
7470,0.75706
7471,0.758604
7472,0.768167
7473,0.766871
7474,0.764643
7475,0.754774
7476,0.753892
7477,0.752502
7478,0.746854
7479,0.747077
7480,0.74758
7481,0.750976
7482,0.748559
7483,0.749288
7484,0.749176
7485,0.75429
7486,0.754205
7487,0.758006
7488,0.764
7489,0.76147
7490,0.762369
7491,0.762369
7492,0.764029
7493,0.766577
7494,0.767048
7495,0.763796
7496,0.766577
7497,0.765961
7498,0.765931
7499,0.766489
7500,0.761354
7501,0.762137
7502,0.757805
7503,0.756916
7504,0.75838
7505,0.760774
7506,0.753494
7507,0.756916
7508,0.757404
7509,0.762747
7510,0.761702
7511,0.761731
7512,0.762486
7513,0.767254
7514,0.77229
7515,0.763213
7516,0.759994
7517,0.760572
7518,0.760572
7519,0.759965
7520,0.764883
7521,0.765257
7522,0.759215
7523,0.758783
7524,0.759821
7525,0.75884
7526,0.760341
7527,0.764175
7528,0.767489
7529,0.767548
7530,0.767725
7531,0.767371
7532,0.767636
7533,0.769853
7534,0.773096
7535,0.767283
7536,0.759532
7537,0.755287
7538,0.755316
7539,0.755316
7540,0.754148
7541,0.75375
7542,0.748951
7543,0.745712
7544,0.734187
7545,0.734187
7546,0.733837
7547,0.735537
7548,0.738907
7549,0.738689
7550,0.741372
7551,0.742694
7552,0.744518
7553,0.743716
7554,0.747831
7555,0.746436
7556,0.738662
7557,0.741125
7558,0.744546
7559,0.745796
7560,0.745045
7561,0.747692
7562,0.745601
7563,0.74768
7564,0.744602
7565,0.744158
7566,0.745184
7567,0.74499
7568,0.748951
7569,0.749681
7570,0.751654
7571,0.733999
7572,0.730567
7573,0.729714
7574,0.729714
7575,0.726533
7576,0.725058
7577,0.724506
7578,0.721553
7579,0.717618
7580,0.719114
7581,0.719114
7582,0.719735
7583,0.718701
7584,0.718494
7585,0.721839
7586,0.723197
7587,0.720825
7588,0.720825
